ID,Age,MonthlyIncome,NumberOfDependents,RevolvingUtilizationOfUnsecuredLines,DebtRatio,OpenCreditCardLoans,DaysPastDue90,OpenRealEstateLoans,LastYearProfit
37521,68,4497,0,0.273894237,0.242774566,5,0,0,792.0
37522,65,9167,0,7.7842E-4,0.125327225,10,0,1,720.0
37523,74,NA,NA,0.078156874,93.0,2,0,0,729.0
37536,46,4800,0,0.095495225,0.823578421,6,0,2,1802.0
37542,52,12000,2,0.164045187,0.343471377,11,0,1,1290.0
37543,59,4166,0,1.157412212,1.290616751,11,0,1,-1246.0
37545,51,7200,0,0.173090659,0.277461464,9,0,2,1289.0
37546,55,8030,3,0.005903347,0.28875607,8,0,1,2588.0
37565,61,1824,0,0.019031803,0.237260274,17,0,1,1133.0
37571,58,15350,0,0.10839458,0.49859944,3,0,2,949.0
37573,41,2500,0,0.04258156,0.886445422,9,0,1,1653.0
37574,69,3000,0,0.035666597,0.282239254,10,0,0,1504.0
37579,36,5000,0,0.246677299,0.137572486,7,0,0,1138.0
37580,47,17863,2,0.154285288,0.423365428,13,0,2,-1235.0
37601,42,7000,0,0.790877167,0.600342808,12,0,1,537.0
37606,59,4700,0,0.278965129,0.553711976,5,0,1,955.0
37612,47,5403,2,1.594810379,0.379348631,4,1,1,-588.0
37614,30,4000,0,0.119725753,0.326168458,8,0,1,1401.0
37616,61,2988,0,0.424741173,0.047842088,4,0,0,1763.0
37617,42,24500,1,0.131239212,0.074935717,8,0,1,327.0
37624,63,3401,0,0.024552827,0.256025867,9,0,0,1501.0
37628,52,6301,3,0.653992755,0.446524913,9,0,1,-2665.0
37631,40,16333,2,0.9999999,0.255785478,2,0,1,809.0
37634,88,NA,NA,0.033249745,59.0,9,0,0,2616.0
37636,49,5461,3,0.336229737,0.206517759,8,0,1,328.0
37637,35,1500,0,0.069902736,0.433044637,5,0,1,1312.0
37641,37,2080,0,0.9999999,0.925997117,3,0,1,859.0
37643,28,4500,1,0.004666356,4.44346E-4,1,0,0,1009.0
37648,56,7871,1,0.036612048,0.11140752,9,0,0,918.0
37650,53,5242,1,0.473686923,0.507915316,6,0,2,3614.0
37661,66,NA,0,0.017949103,2304.0,6,0,1,651.0
37665,43,3750,0,0.013332889,0.195681152,5,0,1,879.0
37669,27,2900,0,1.41449698,0.127542227,9,0,0,1374.0
37671,72,2178,0,0.133433283,0.421294172,5,0,1,343.0
37674,67,NA,0,0.639593909,918.0,7,0,0,335.0
37681,44,3658,0,0.014665915,0.079529926,3,0,0,4782.0
37688,45,13750,2,0.135196395,0.544542215,10,0,3,11391.0
37689,47,3000,0,1.009998824,0.61212929,6,0,1,858.0
37690,67,15500,0,0.049663428,0.018192375,8,0,0,613.0
37694,31,9000,0,0.68813979,0.073325186,5,0,0,-2559.0
37701,36,3400,0,0.001692359,0.657159659,13,0,1,603.0
37718,64,8500,0,0.253701964,0.598164922,20,0,1,566.0
37730,61,5000,2,6.67891E-4,0.324735053,6,0,1,2167.0
37732,70,7666,0,0.010520195,0.008217034,11,0,0,291.0
37741,54,1200,4,0.489518959,1.141548709,6,1,1,1372.0
37751,60,14750,5,0.08241449,0.408582469,8,0,2,305.0
37758,54,NA,0,0.215213959,1626.0,3,0,1,4080.0
37759,52,2260,0,0.338961789,0.442724458,7,0,0,1122.0
37760,30,5643,0,0.310270939,0.118532955,2,0,0,520.0
37765,69,8835,0,0.029020396,0.301267542,6,0,1,1981.0
37771,91,NA,NA,0.32345483,2860.0,11,0,4,706.0
37772,49,10021,2,0.513848751,0.362702055,6,0,1,1198.0
37788,41,6000,0,0.406328348,0.264455924,9,0,1,1608.0
37791,41,21600,3,0.093176665,0.253691959,12,0,1,470.0
37792,39,5684,1,0.392114532,0.05294635,4,0,0,3626.0
37798,66,3500,0,0.138962198,0.36075407,12,0,1,767.0
37800,77,3307,0,0.05808172,0.018440145,4,0,0,823.0
37801,47,NA,NA,0.041382384,3158.0,15,0,1,2588.0
37806,52,6905,0,0.176891155,0.33840139,9,0,2,959.0
37811,60,4999,1,0.6245,0.7124,16,0,1,1072.0
37812,41,NA,2,0.031083531,2194.0,7,0,1,613.0
37816,47,0,2,0.161686286,7331.0,23,0,1,1478.0
37818,71,6670,1,0.068329068,0.307300255,7,0,1,1791.0
37824,78,4000,1,0.02089484,0.518370407,9,0,3,390.0
37830,81,NA,1,0.095695215,56.0,2,0,0,372.0
37831,68,21250,3,0.941360571,0.28864524,7,0,1,1366.0
37834,78,3250,0,0.001016219,0.20916641,7,0,0,1432.0
37839,63,4300,1,0.066598335,0.018367821,2,0,0,2743.0
37845,73,2402,0,0.002384837,0.219725343,6,0,1,2035.0
37854,23,NA,0,0.9999999,53.0,1,0,0,-3830.0
37860,30,NA,0,0.9999999,74.0,0,0,0,-2338.0
37863,49,9900,0,0.109403716,0.265730734,14,0,2,948.0
37868,38,3100,1,0.9999999,3.22477E-4,1,1,0,1696.0
37870,54,15133,3,0.050683085,0.073807321,10,0,0,1824.0
37879,67,5442,1,0.045772143,0.061363219,7,0,0,2280.0
37883,62,NA,4,0.185133354,1465.0,19,0,1,577.0
37888,63,14900,2,0.409540387,0.259781223,16,0,2,1771.0
37890,43,14167,2,0.076800131,0.31648786,11,0,2,1999.0
37895,78,10210,0,0.053818924,0.007834688,4,0,0,369.0
37901,93,7587,0,0.006460639,5.27148E-4,6,0,0,802.0
37906,62,11000,0,0.006425757,0.292518862,15,0,3,1258.0
37917,29,4160,0,0.392721456,0.053352559,3,0,0,609.0
37930,71,1750,0,0.00299925,0.113649343,5,0,0,1572.0
37938,51,10081,1,0.482080881,0.369767903,10,0,2,643.0
37943,38,2950,0,0.583579219,1.404269739,13,0,2,829.0
37946,51,2750,2,0.044604412,0.233369684,9,0,0,942.0
37949,88,2501,0,0.006899655,0.001598721,3,0,0,481.0
37951,38,6000,1,0.381228834,0.011664723,3,0,0,1100.0
37957,72,3900,0,8.18E-5,0.223788772,16,0,1,402.0
37963,37,5700,0,0.255056963,0.551833012,8,0,1,856.0
37964,61,5830,0,0.010663924,0.141656663,8,0,1,1424.0
37972,47,5572,2,0.244908336,0.311143011,8,0,1,1883.0
37981,27,3000,0,0.016174885,0.112629124,11,0,0,1345.0
38010,40,NA,0,0.230398618,2033.0,3,0,1,1628.0
38011,53,2340,1,0.9999999,0.279367792,3,0,0,757.0
38020,53,NA,0,0.002275705,1343.0,3,0,1,1934.0
38023,48,8198,2,0.501057489,0.081229418,6,0,0,694.0
38036,24,2752,0,0.044977511,0.115147112,2,0,0,511.0
38040,57,9900,0,0.012259767,0.288859711,14,0,1,2357.0
38042,50,4200,1,0.98070193,0.2913592,5,0,0,1117.0
38057,46,2066,1,1.005564621,1.291727141,10,0,1,-1202.0
38065,45,10391,3,0.003084516,0.247882987,8,0,2,813.0
38067,54,6400,0,0.224943422,0.441962193,8,0,3,2280.0
38068,36,1200,2,0.147487709,0.369691923,5,0,0,-1145.0
38079,71,3178,2,0.429571872,0.471531928,17,0,1,1595.0
38085,80,NA,0,0.081048366,50.0,6,0,0,1990.0
38087,69,3006,0,0.104971955,0.504489524,13,0,1,1477.0
38090,81,NA,0,0.045606713,107.0,4,0,0,1105.0
38094,62,5666,2,0.089881158,0.49144168,10,0,2,3109.0
38095,74,6622,1,0.516848837,0.501585384,11,0,4,1739.0
38108,29,4500,0,0.487674883,0.142857143,5,0,0,1338.0
38116,39,4400,0,0.533744376,1.163826403,8,0,2,1063.0
38119,47,11000,4,0.054942237,0.1648032,21,0,1,2006.0
38120,57,8266,2,0.030294365,0.283415991,7,0,1,941.0
38122,48,5250,3,0.95489149,0.691868216,14,0,2,1277.0
38123,63,5900,0,0.9999999,0.333502796,3,0,1,609.0
38125,72,4166,0,0.01469853,0.255819534,5,0,1,2839.0
38129,48,9166,0,0.101636781,0.285916876,7,0,2,1361.0
38133,58,NA,NA,0.012499432,3543.0,8,0,3,649.0
38134,77,5271,1,0.053380589,0.28262519,52,0,1,492.0
38148,61,14631,0,0.831285477,0.376640241,18,0,1,422.0
38149,68,12669,0,0.288324956,0.372375691,10,0,1,774.0
38156,31,3000,0,0.666256864,0.205264912,3,0,0,406.0
38161,54,4170,0,0.74712216,0.94174059,10,0,4,1075.0
38173,59,4500,1,0.323580608,0.379249056,8,0,2,894.0
38176,49,3000,0,0.115185076,0.315228257,9,0,1,1196.0
38184,50,5000,3,0.444950507,0.734053189,8,0,2,1437.0
38187,26,1200,0,0.9999999,0.487926728,4,0,0,-4314.0
38194,48,8550,1,0.799951518,0.355513975,11,0,1,320.0
38197,66,6250,0,0.007230668,0.139817629,9,0,1,2032.0
38202,48,4500,2,0.035696899,0.603199289,19,0,2,880.0
38208,42,10879,3,0.118192098,0.197518382,10,0,2,626.0
38210,54,10000,0,0.006929377,0.305969403,18,0,2,797.0
38221,47,9200,1,0.723356387,0.250190197,12,0,1,994.0
38222,76,NA,0,0.011506031,27.0,4,0,0,1272.0
38227,67,9999,0,0.14823764,0.4021,18,0,2,1038.0
38234,47,3300,1,0.992308876,0.363526204,5,0,1,1724.0
38244,56,6400,1,0.743170386,0.32838619,7,0,1,585.0
38251,51,11666,3,0.023944815,0.211193966,7,0,1,769.0
38255,42,3530,3,1.305867665,0.226564713,4,0,0,-1465.0
38258,54,5710,0,0.282494112,0.405708282,20,0,2,1384.0
38283,42,2166,0,0.296445154,0.755422243,16,0,0,2982.0
38287,81,3900,0,0.353807879,0.433478595,19,0,1,2208.0
38288,44,10387,2,0.488853459,0.504139392,9,0,1,432.0
38297,59,9022,0,0.039550136,0.290812368,7,0,1,1358.0
38298,41,2800,2,0.012499534,0.371295966,7,0,0,5208.0
38299,59,1100,0,7.69172E-4,4.340599455,14,0,3,862.0
38300,42,7921,2,0.557177122,0.48321131,11,0,6,-2191.0
38302,41,8872,2,0.368004594,0.320072129,6,0,1,798.0
38308,78,NA,NA,0.9999999,38.0,2,0,0,888.0
38309,84,2188,0,0.010639574,0.003197807,3,0,0,949.0
38346,63,16600,0,0.696108658,0.321607132,10,0,1,540.0
38352,70,1750,0,0.022917864,0.019417476,7,0,0,353.0
38375,86,7000,0,0.621251085,0.249392944,11,0,0,467.0
38387,62,1500,0,0.357099148,1.776149234,10,0,2,2487.0
38395,60,1,0,0.9999999,1696.5,4,0,1,957.0
38396,57,3200,1,0.714520445,0.388940956,10,0,2,323.0
38399,24,820,0,0.242757243,0.008526188,2,0,0,1586.0
38403,30,6300,2,0.797465996,0.21980638,7,0,0,3507.0
38407,55,7353,0,0.231038456,0.043241773,7,0,0,2771.0
38408,73,4480,3,0.34768068,0.43561705,8,1,1,183.0
38411,81,2963,0,0.021162463,0.218960864,20,0,0,1017.0
38412,81,6140,0,0.006030789,1.6284E-4,5,0,0,2852.0
38421,34,NA,0,0.006666296,221.0,8,0,0,1205.0
38429,69,NA,NA,0.001580594,1.0,3,0,0,501.0
38432,43,5583,1,0.066694949,0.233345272,7,1,2,1823.0
38433,67,NA,0,0.003131497,4.0,7,0,0,1287.0
38446,53,7825,0,0.575044684,0.277153079,8,0,1,5576.0
38453,74,NA,NA,0.003423876,807.0,10,0,1,1341.0
38462,48,NA,0,0.115894205,1299.0,2,0,1,5570.0
38467,62,NA,0,0.9999999,1586.0,3,0,1,367.0
38469,49,8833,2,0.551412817,0.354765678,6,0,1,347.0
38477,47,15750,0,0.361859945,0.171544664,10,1,1,800.0
38479,35,NA,0,0.977022977,29.0,1,0,0,520.0
38484,28,5300,0,0.119640021,0.011129975,4,0,0,2767.0
38487,53,7666,1,0.094530182,0.011086475,6,0,0,280.0
38495,55,NA,NA,0.260829567,197.0,5,0,0,1162.0
38499,76,NA,0,0.011116173,28.0,5,0,0,1352.0
38522,50,NA,0,0.040896414,2215.0,7,0,2,1466.0
38523,44,6666,0,0.727520878,0.406779661,7,0,1,729.0
38532,61,6250,1,0.9999999,0.07918733,3,0,0,-495.0
38537,28,5150,1,0.952318172,0.343234323,10,0,2,363.0
38543,28,2350,0,0.9999999,0.219906423,1,0,0,347.0
38550,55,2440,0,0.517920991,0.847603441,8,0,1,938.0
38556,41,15000,1,0.014788196,0.469235384,18,0,3,893.0
38559,35,4250,0,0.9999999,0.027287697,1,0,0,611.0
38578,55,2035,0,0.226005102,0.64194499,8,0,0,117.0
38585,62,3200,0,0.259558352,0.664167448,21,0,1,622.0
38596,26,1700,0,0.974378585,0.079365079,3,1,0,382.0
38610,39,5553,3,0.114342855,0.515844436,3,0,1,1649.0
38619,54,NA,0,0.680995119,3450.0,10,3,1,-4024.0
38621,36,2430,0,0.005071066,0.035787742,8,0,0,170.0
38629,42,3815,4,0.636910507,1.25524109,9,0,1,3445.0
38634,58,8333,0,0.255230126,0.373290137,9,0,2,590.0
38638,42,9666,2,0.052053255,0.373642288,5,0,1,742.0
38639,23,3200,0,0.954045954,0.078100594,8,0,0,603.0
38645,32,4333,1,0.468952189,0.878172589,15,0,3,1587.0
38650,28,NA,1,0.03531581,3886.0,10,0,2,1056.0
38656,67,5600,1,0.004714117,0.104445635,4,0,0,1279.0
38669,63,NA,0,0.806043102,2693.0,9,0,1,400.0
38674,44,20000,0,0.05522025,0.015549223,6,0,0,176.0
38681,65,5457,0,0.45536023,0.804507145,15,0,2,2516.0
38682,66,6000,0,0.129800078,0.448591901,10,0,1,544.0
38684,69,NA,2,0.079285499,682.0,5,0,1,519.0
38686,78,0,0,0.035941938,515.0,10,0,0,1139.0
38694,47,2242,0,0.71512602,0.395006687,13,0,0,1329.0
38697,64,6700,0,0.1139943,0.440232801,5,0,1,1676.0
38706,64,NA,2,0.549535635,2978.0,28,0,0,751.0
38711,54,7666,1,0.9999999,0.00299987,1,4,0,1029.0
38714,62,10883,1,0.051799137,0.008544653,4,0,0,361.0
38729,73,5960,0,0.024210208,0.159872505,8,0,1,1458.0
38751,44,4900,2,0.949251488,0.904713324,6,0,2,1004.0
38754,45,NA,2,0.99266359,6265.0,15,0,1,897.0
38762,44,4583,0,0.188664916,0.038830716,2,0,0,381.0
38768,60,8665,1,0.285812517,0.410223863,9,0,2,464.0
38774,62,3000,0,0.24925005,0.416194602,3,0,1,549.0
38776,39,3929,0,4.19149E-4,0.201017812,5,0,2,879.0
38782,68,3250,0,0.1089055,1.306367272,8,0,2,493.0
38784,63,7620,0,0.070098832,0.242619079,24,0,3,580.0
38786,49,3300,0,0.216550805,0.453801878,2,0,1,855.0
38787,42,4166,4,0.196786816,0.132949364,8,0,0,-1185.0
38792,57,18000,1,0.054998982,0.167712905,6,0,1,1474.0
38806,52,1200,1,0.386445539,2.287260616,8,0,1,2368.0
38808,72,8700,0,0.13726494,0.265141938,5,0,1,362.0
38811,68,NA,0,0.073219943,123.0,7,0,0,898.0
38816,53,13500,0,0.295291832,0.67017258,18,0,3,940.0
38818,83,4000,0,0.032912405,0.004498875,8,0,0,222.0
38826,28,6100,1,0.482250986,0.167513522,8,0,0,946.0
38830,43,6166,1,1.005994006,0.790984271,8,0,2,-2683.0
38832,52,6000,1,0.06419786,0.009331778,4,0,0,442.0
38834,52,1800,1,0.392065198,1.178234314,6,0,2,579.0
38838,42,9993,1,0.848136708,0.50090054,8,0,2,610.0
38840,40,4600,3,0.38584796,0.45229298,6,0,1,939.0
38844,64,1636,0,0.9999999,0.183262065,2,0,0,562.0
38846,33,4230,0,0.134419812,0.106830537,7,0,0,1171.0
38847,32,2849,3,0.162682858,0.140701754,8,0,0,549.0
38854,38,2200,1,0.831877875,0.300318037,6,0,0,3307.0
38861,59,2550,0,0.543026881,0.421403371,10,1,1,766.0
38864,41,8784,1,0.944365193,0.268867388,7,0,0,437.0
38878,69,7500,0,0.329481695,0.024263432,8,0,1,363.0
38879,42,3600,2,0.028432386,0.41738406,9,0,1,1540.0
38888,73,2200,0,0.096073228,0.033166742,8,0,0,343.0
38893,68,NA,0,0.9999999,4047.0,4,0,3,6913.0
38898,32,7480,3,0.229199296,0.282716214,9,0,1,760.0
38899,66,5416,0,0.066124924,0.184050212,7,0,1,2044.0
38901,36,7958,2,0.401279936,0.345269506,9,0,2,780.0
38905,44,5484,1,0.9999999,0.086964448,1,1,0,783.0
38908,60,8790,0,0.177152914,0.317938801,7,0,1,1053.0
38909,74,NA,0,0.126179633,1589.0,14,0,1,607.0
38911,62,NA,0,0.431120033,4640.0,11,0,2,1241.0
38916,62,NA,0,0.005799613,1006.0,5,0,1,1922.0
38920,35,8600,1,0.804543164,0.560981281,12,0,2,549.0
38921,62,NA,0,0.039202962,81.0,10,0,0,1142.0
38935,52,7467,0,0.501367291,0.427155865,10,1,1,-8870.0
38943,80,2729,0,0.117812015,0.247252747,9,0,1,1212.0
38961,65,NA,NA,0.055160482,1822.0,6,0,1,534.0
38970,35,4800,3,0.868519508,0.054363674,3,2,0,-10636.0
38971,40,5800,2,0.100380811,0.120496466,6,0,0,386.0
38982,54,6000,0,0.9999999,0.317280453,7,0,2,966.0
38996,79,3300,0,0.164564957,0.216903968,7,0,0,2518.0
39009,46,4250,3,0.038180372,0.313102799,8,1,0,116.0
39013,76,9751,0,0.040165328,0.003794094,9,0,0,1226.0
39014,50,5416,0,6.79986E-4,1.84604E-4,3,0,0,1387.0
39016,65,NA,0,0.009959064,891.0,6,0,1,3321.0
39023,45,4200,1,0.180183105,0.511306832,7,0,2,684.0
39036,59,3486,0,0.322995508,0.377975337,6,0,1,738.0
39044,45,2600,2,0.459877812,0.808150711,8,0,1,1792.0
39047,38,4000,1,0.228803189,0.494126468,10,0,1,2811.0
39051,38,4000,0,0.350486602,0.216195951,5,0,0,654.0
39058,37,7062,0,0.379160043,0.340506867,5,1,2,1494.0
39060,47,4291,2,0.531766412,0.645153774,11,0,2,-982.0
39066,72,9843,1,0.133022713,0.103006908,20,0,0,680.0
39068,41,0,2,0.054850448,1839.0,10,0,1,1471.0
39069,46,2750,1,1.459027315,0.023991276,2,0,0,2015.0
39070,34,7920,1,0.874469263,0.193283676,13,0,0,734.0
39080,40,NA,0,0.096887182,1537.0,9,0,2,915.0
39084,58,3685,2,0.007913384,0.001627781,3,0,0,629.0
39087,56,6400,0,0.039250423,0.411498203,5,0,1,1074.0
39089,29,2880,0,0.358947835,0.200277681,4,0,0,3880.0
39095,40,1474,2,0.419177029,0.823050847,6,1,1,1024.0
39099,39,5300,2,0.492101782,0.548009809,6,0,1,389.0
39102,74,NA,0,0.12485365,195.0,4,0,0,449.0
39104,69,8350,0,0.043449657,0.151957849,14,0,1,1539.0
39106,50,6400,0,1.35131E-4,0.193251055,9,0,1,774.0
39114,43,3600,0,0.126168945,0.185781727,6,0,0,1167.0
39116,55,13014,3,0.201343982,0.534306569,12,0,4,1609.0
39118,47,12500,0,1.257954797,0.534917207,14,0,1,-1163.0
39143,60,NA,0,0.141131018,528.0,9,0,1,1701.0
39157,63,5807,0,0.049294471,0.175275482,7,0,0,1810.0
39160,36,5341,4,1.148164649,0.537251966,7,0,1,1315.0
39161,56,6010,2,0.864185811,0.312593578,11,0,1,464.0
39163,38,8693,0,0.001443532,0.081435473,6,0,0,1011.0
39164,38,6700,2,0.567234314,0.271899716,6,0,0,1080.0
39166,56,3440,1,1.084366253,0.292647486,5,0,2,475.0
39169,49,7400,4,0.954256286,0.406026213,6,0,1,-5409.0
39172,52,5498,0,0.980939753,0.589016185,15,2,1,-1858.0
39173,31,5300,2,0.39373403,0.269005848,6,0,2,1542.0
39181,63,5000,0,0.040829139,0.622475505,12,0,1,299.0
39185,52,8383,1,0.259403962,0.944417939,21,0,6,2148.0
39203,45,5100,3,0.220754123,0.226034111,6,0,0,1094.0
39206,51,10250,2,0.393663776,0.382304165,23,0,2,1778.0
39210,56,4591,0,0.9999999,0.116289199,3,0,0,-202.0
39211,45,7100,0,0.569038957,0.260245036,7,0,1,2368.0
39212,45,9583,0,0.049560624,0.268781302,11,0,3,965.0
39217,70,8500,1,0.030997959,0.610634043,12,0,1,853.0
39224,42,5088,0,0.469248033,0.168598939,9,0,0,1032.0
39225,76,9000,0,0.018249848,0.007110321,8,0,0,1052.0
39230,67,14433,1,0.02621114,0.150893723,11,0,1,2142.0
39234,25,NA,NA,0.99467022,43.0,2,0,0,1337.0
39237,69,7100,0,0.042291651,0.007322912,8,0,0,4984.0
39238,26,0,0,0.615589607,549.0,7,0,0,2469.0
39260,49,10500,0,0.379378048,0.454623369,17,0,1,342.0
39263,84,NA,0,0.003545768,5.0,8,0,0,564.0
39266,57,NA,0,0.999336524,5021.0,11,0,2,-1223.0
39268,77,2500,0,0.024776401,0.004798081,4,0,0,429.0
39272,58,6000,0,0.029799007,0.106315614,7,0,1,1080.0
39275,61,2750,0,0.138723598,0.079243911,6,0,0,387.0
39278,42,8896,0,0.232376762,0.313251658,4,0,1,1766.0
39281,67,7100,0,0.086860876,0.005492184,1,0,0,411.0
39286,51,6460,0,0.767336996,0.555177217,16,0,2,-882.0
39290,70,NA,0,0.474880635,2792.0,10,0,1,970.0
39293,27,3466,0,0.671554741,0.055956158,4,0,0,719.0
39297,26,0,0,0.911088911,360.0,6,0,0,1088.0
39300,66,3475,1,0.03322036,0.038262371,5,0,0,565.0
39304,63,NA,NA,1.007736097,299.0,13,0,0,142.0
39305,61,7844,0,0.085980255,0.252390057,8,0,1,531.0
39310,72,5447,1,0.445895919,0.147760646,8,0,0,1913.0
39311,43,3000,0,0.84007138,0.43218927,11,0,0,1641.0
39316,77,3750,0,0.027679262,0.281258331,13,0,1,724.0
39324,61,NA,1,0.974146395,2567.0,6,0,1,1707.0
39328,45,9000,4,0.037646173,0.233418509,8,0,0,1461.0
39331,32,NA,NA,0.040579822,31.0,6,0,0,285.0
39333,53,8816,3,0.194402235,0.20505841,6,0,1,415.0
39340,48,5000,0,0.803310519,0.332333533,4,0,0,897.0
39341,47,7900,0,0.500989899,2.485255031,19,0,9,-965.0
39344,57,9750,1,0.519341378,0.349297508,5,0,2,1271.0
39346,37,10550,0,0.9999999,9.48E-5,1,0,0,807.0
39349,45,NA,0,0.9999999,591.0,2,0,0,1324.0
39350,31,10223,0,0.111215923,0.073552426,5,0,0,1627.0
39357,47,9966,3,0.109054596,0.22403933,9,0,1,442.0
39359,38,NA,0,0.226444203,7722.0,6,0,4,638.0
39363,66,18000,0,0.046196019,0.203544248,8,0,1,750.0
39366,36,5633,0,0.135817165,0.337060703,3,0,1,206.0
39374,60,6887,0,0.371950327,0.368757259,8,0,0,413.0
39376,58,2923,0,0.072620461,0.501367989,4,0,2,3527.0
39379,50,10000,4,0.114997511,0.612838716,12,0,3,5478.0
39381,51,9192,0,0.039991506,0.687479604,36,0,1,537.0
39398,48,4683,2,0.898115988,0.475448335,6,0,1,-1896.0
39399,63,5039,1,0.388853412,0.576190476,9,0,1,576.0
39412,47,6500,3,0.075511473,0.640670666,8,0,1,-3180.0
39413,59,4416,0,0.051550304,0.3977813,13,0,0,852.0
39422,60,16833,2,0.097917495,0.118985387,5,0,2,456.0
39429,47,19000,2,0.144323141,0.17630651,19,0,2,722.0
39431,42,4800,2,0.401328532,0.701520517,8,0,1,560.0
39435,27,1500,0,0.9999999,0.064623584,2,0,0,503.0
39444,41,5583,3,0.310627575,0.278653295,7,0,2,2360.0
39446,43,6583,0,0.152047644,0.044198056,7,0,0,1264.0
39450,70,8000,0,0.00159996,0.360329959,5,0,2,702.0
39453,38,6857,1,0.284248511,0.366433362,14,0,1,5382.0
39459,48,NA,0,0.833138638,2204.0,8,2,1,-5800.0
39462,35,2916,1,0.235952809,0.176894069,4,1,0,1404.0
39465,61,5943,0,0.089264612,0.405955585,5,0,2,1835.0
39469,48,NA,0,0.9999999,1392.0,3,0,0,1133.0
39471,74,22000,0,0.008733188,0.17708286,12,0,2,1139.0
39480,50,9000,1,0.214957009,0.598489057,3,0,1,642.0
39482,55,NA,0,0.126647892,560.0,4,0,1,930.0
39483,27,4375,0,0.857555143,0.128884826,5,0,0,5423.0
39489,49,5051,0,0.364015335,0.366389549,9,0,2,2216.0
39491,66,7333,0,0.094437872,0.221298064,8,0,1,1097.0
39492,68,12437,0,0.196498802,0.346277537,13,0,2,244.0
39493,46,3400,1,0.831168831,0.657747721,8,2,1,1168.0
39494,54,1734,3,0.208894329,1.268011527,8,0,0,1721.0
39498,36,8333,0,0.003684133,0.536837053,15,0,1,827.0
39500,79,NA,NA,0.154880284,83.0,3,0,0,647.0
39504,49,NA,0,0.01864651,2468.0,5,0,1,2113.0
39506,65,13166,1,0.021471075,0.003721425,5,0,0,1784.0
39514,60,5000,0,0.048376446,0.014997001,5,0,0,3646.0
39517,74,6400,0,0.00618047,0.310732698,14,0,1,414.0
39525,56,15000,1,0.011090573,6.66622E-4,8,0,0,1668.0
39541,44,5330,2,0.091111855,0.016882386,4,0,0,2419.0
39544,60,6870,1,0.274999179,0.252365012,5,0,1,953.0
39549,48,NA,0,0.001070304,3295.0,4,0,1,2826.0
39550,57,NA,0,0.479011409,3800.0,14,0,2,281.0
39566,37,3500,0,0.129431508,0.45786918,10,0,2,1947.0
39570,58,3239,0,0.140321492,0.141049383,7,0,0,1432.0
39576,68,NA,0,0.9999999,4255.0,5,0,3,874.0
39581,67,NA,0,0.004459736,810.0,22,0,0,193.0
39584,34,10000,0,0.681478308,0.416758324,18,0,2,1733.0
39586,85,1344,0,0.87470217,2.205947955,14,0,1,1598.0
39595,33,8500,0,0.188208014,0.46218092,10,0,2,-2911.0
39600,33,4000,3,0.687621298,0.295176206,12,0,0,2470.0
39607,67,23952,1,0.035474887,0.147330188,20,0,1,1215.0
39618,76,NA,0,0.9999999,4.0,2,0,0,870.0
39620,52,10340,2,0.115116296,0.14979209,9,0,1,776.0
39624,66,4083,0,0.024031483,0.005386876,2,0,0,5367.0
39625,74,3155,0,0.268277539,0.424904943,10,0,2,716.0
39626,81,4000,0,0.054865447,0.256435891,8,0,2,455.0
39649,75,5000,1,0.006027665,0.069986003,6,0,0,1551.0
39652,67,NA,2,0.110062998,1916.0,8,0,1,1094.0
39653,59,10998,1,0.66603982,0.219474498,11,0,1,1002.0
39658,32,6250,1,0.011302563,0.564069749,10,0,2,572.0
39661,60,2500,0,0.019954926,0.485005998,7,0,0,488.0
39663,83,NA,0,0.037070751,84.0,6,0,0,530.0
39672,36,4600,0,0.297191549,0.044338187,8,0,0,380.0
39673,64,5600,0,0.024080605,0.244777718,6,0,1,-1229.0
39693,62,13904,1,0.038379725,0.190794678,12,0,1,6109.0
39701,52,10400,1,0.450604939,0.346505144,11,0,2,1972.0
39704,50,10000,1,0.021862808,0.289471053,22,0,2,917.0
39705,97,8000,0,0.007517069,0.001124859,7,0,0,955.0
39707,53,5240,1,0.658544156,0.951917573,17,0,4,-4009.0
39710,63,3177,1,0.9999999,0.044367527,1,2,0,1147.0
39715,63,5000,0,0.9999999,0.531893621,6,0,2,2761.0
39724,37,NA,0,0.029148543,2574.0,5,0,1,337.0
39725,78,40000,0,0.027276015,0.001349966,6,0,0,3253.0
39733,52,3724,2,0.173667303,0.432751678,8,0,1,689.0
39741,56,4690,2,0.284434992,0.520144958,13,0,3,208.0
39751,48,6000,2,0.057158283,0.58890185,14,0,2,2089.0
39752,32,5300,0,0.499727322,0.04131296,5,0,0,873.0
39753,62,5913,0,0.598780041,0.132566791,2,0,0,1159.0
39759,49,NA,0,0.417711356,2423.0,8,0,2,1580.0
39764,67,18000,0,0.018878504,0.417254597,27,0,4,610.0
39766,76,8000,0,0.198614571,0.396825397,7,0,3,1458.0
39768,40,2763,2,0.007911329,0.973589001,9,0,1,740.0
39775,25,1960,0,0.865112406,0.226415094,5,0,0,663.0
39780,60,20100,0,0.295142361,0.04930103,6,0,0,1537.0
39781,58,7583,2,0.027915504,0.002637131,4,0,0,1486.0
39786,51,7650,1,0.13875766,0.306495883,19,0,1,1892.0
39796,59,5500,1,0.9999999,0.573895655,10,0,2,1092.0
39800,50,4700,2,0.143217739,0.21633695,6,0,1,1090.0
