ID;CNT_TBM;CNT_ATM;CNT_POS;CNT_CSC
215006560;13;7;2;1
215009843;148;3;2;48
215024771;10;46;24;1
215034695;82;27;3;1
215047968;44;26;66;1
215049511;23;6;2;2
215070556;48;35;14;9
215081118;33;23;2;17
215085731;61;3;2;3
215094649;20;8;2;1
215116894;59;9;8;5
215131983;38;17;5;10
215164139;125;28;9;1
215182024;225;44;69;1
215184433;56;23;3;4
215191155;23;3;2;6
215196446;16;3;2;1
215210789;127;64;2;38
215235755;36;29;2;2
215249751;35;28;20;1
215269744;72;18;21;19
215288706;113;19;49;21
215314386;43;44;12;8
215328051;64;30;5;1
215328531;14;18;2;1
215332855;59;18;2;3
215340118;54;27;21;4
215346480;12;4;2;1
215360202;110;26;23;8
215367633;94;52;86;4
215372315;133;27;2;5
215384800;24;43;4;5
215403312;220;8;33;13
215427854;16;73;2;1
215429089;73;4;6;16
215437077;95;21;11;1
215443037;21;17;2;1
215446879;99;33;4;10
215448697;80;11;2;1
215449998;10;6;2;1
215463925;10;7;2;1
215495684;39;34;10;2
215503229;27;10;2;1
215534242;35;41;3;1
215535508;25;17;19;21
215537585;629;13;64;104
215543242;42;3;2;7
215549822;159;17;128;4
215567476;29;10;2;1
215569514;131;3;2;1
215571457;18;15;2;1
215571719;88;3;2;2
215581155;78;47;9;2
215594828;163;21;13;5
215594883;297;57;2;4
215602654;62;19;2;1
215604106;145;70;4;12
215606128;101;30;18;26
215613518;81;69;2;8
215626873;117;3;2;5
215633714;51;12;2;1
215636541;13;13;2;1
215638327;20;19;4;3
215654759;85;3;16;3
215661309;87;40;4;9
215665360;39;59;6;2
215668128;29;42;2;19
215677322;11;3;2;1
215682251;51;14;3;13
215685938;47;13;17;2
215693596;117;8;47;9
215698402;11;20;2;1
215725129;68;3;2;10
215729068;138;28;54;35
215759425;27;31;2;1
215760276;18;71;5;1
215779545;41;25;36;2
215787389;46;4;3;2
215805520;22;3;2;2
215808247;17;10;6;37
215811675;56;42;4;2
215816198;105;78;14;13
215819356;38;13;2;1
215827834;42;35;38;6
215838047;32;3;2;1
215842631;124;23;41;1
215855040;30;3;2;1
215859441;108;17;2;1
215870290;24;42;29;6
215877399;51;13;2;21
215884658;42;33;12;4
215885720;132;20;2;15
215889217;183;3;2;74
215910729;10;20;2;1
215917911;16;5;2;1
215923752;100;3;2;1
215924859;52;14;32;11
215928811;226;3;2;1
215931253;37;29;27;12
215944138;45;60;43;16
215945826;12;6;2;1
215946269;16;25;3;1
215948872;74;3;41;7
215967370;56;3;2;1
215974043;97;30;22;26
215987741;111;20;14;5
215993404;34;9;30;27
215994391;63;19;4;4
215995359;10;9;20;17
216002814;54;18;2;1
216005941;72;39;19;21
216007481;53;6;6;1
216009411;43;53;5;21
216018641;14;4;2;2
216033696;67;3;2;2
216050611;37;72;14;2
216054903;16;3;2;1
216060707;58;9;22;1
216062676;94;11;3;2
216078882;19;59;3;1
216085142;90;30;132;1
216091811;110;49;135;2
216107569;17;3;2;1
216129070;20;13;2;1
216131528;53;18;2;1
216151938;107;27;2;2
216166702;54;11;31;10
216167187;18;7;3;1
216167802;92;22;18;3
216183850;48;26;13;1
216185341;219;115;24;16
216193855;90;19;2;4
216194581;148;24;31;14
216205295;151;3;2;5
216237160;20;3;2;1
216245075;33;69;47;63
216247391;146;10;12;11
216255632;152;14;2;31
216258234;191;54;3;1
216285556;27;9;54;1
216287660;125;32;2;1
216288596;61;14;2;1
216297853;105;22;2;2
216299476;46;55;10;8
216301397;48;3;2;2
216323551;36;12;2;21
216334301;264;3;2;1
216342591;243;7;3;1
216344385;54;42;2;11
216350817;172;4;16;12
216375654;91;23;18;1
216382064;11;3;2;1
216385149;89;24;2;3
216401736;27;3;2;1
216404373;27;22;2;2
216404694;18;6;4;1
216410475;38;109;27;25
216412018;51;30;9;17
216421709;32;83;11;2
216440791;61;5;2;4
216451301;25;6;2;11
216453352;76;12;3;1
216471739;125;91;28;31
216502983;15;5;2;4
216512837;233;28;3;1
216514932;78;28;2;1
216535372;130;19;3;26
216543805;14;3;2;1
216560512;11;4;2;4
216572380;50;28;2;41
216576011;25;18;2;2
216578512;107;4;219;6
216589328;138;47;43;41
216593214;99;3;2;10
216599160;39;3;2;1
216607231;17;3;2;1
216620833;33;33;6;3
216629659;58;3;2;1
216646053;14;115;129;9
216667270;16;37;7;2
216686172;31;18;2;1
216700631;36;30;2;20
216710260;148;3;2;1
216718883;26;34;20;26
216746989;28;27;3;9
216747510;19;3;2;1
216753652;42;24;2;1
216767711;47;59;9;4
216776149;19;21;2;1
216783746;60;37;160;1
216791905;89;16;2;4
216791970;98;83;3;2
216807872;44;38;13;56
216812057;17;13;2;1
216819689;14;10;2;1
216828521;16;3;3;7
216830339;32;48;3;2
216832336;15;17;2;1
216836805;113;51;8;1
216840296;204;24;17;1
216871468;55;3;2;3
216875709;53;15;16;1
216883496;74;11;8;1
216895755;156;3;2;9
216897950;37;34;9;1
216907673;201;83;2;7
216908788;50;26;2;1
216910068;59;3;2;1
216912171;21;23;16;28
216915698;123;42;43;15
216920063;10;30;2;1
216923102;108;24;4;15
216927692;18;3;2;1
216942938;15;3;2;1
216943268;10;41;2;1
216975703;42;24;3;4
216988437;74;22;58;1
217015678;24;45;2;1
217024761;23;3;2;17
217042156;15;9;6;1
217049132;16;12;2;2
217057039;14;13;4;6
217060004;11;5;2;3
217062228;94;54;24;20
217092239;45;36;25;3
217095006;24;44;2;4
217111518;102;11;6;5
217133097;99;18;49;17
217139681;28;6;2;1
217143976;25;23;17;1
217148266;30;15;14;1
217156049;92;4;18;10
217157984;138;3;2;5
217169838;160;13;9;5
217174118;134;3;2;2
217178172;50;28;2;5
217182508;25;3;2;3
217204207;60;3;2;2
217208407;67;22;12;1
217209292;109;3;2;1
217226917;25;40;17;1
217246435;57;3;2;1
217265810;42;35;2;12
217274120;39;38;2;30
217275280;24;3;3;1
217291892;25;20;2;10
217294854;93;38;59;5
217296729;11;3;2;1
217314112;41;3;2;7
217315616;61;7;2;5
217325840;35;17;6;4
217335228;128;13;13;1
217336608;68;4;2;10
217341418;11;3;2;4
217342138;46;3;2;4
217363278;21;3;2;3
217367857;158;28;4;1
217370051;101;4;11;1
217374154;120;87;56;34
217387372;11;3;2;1
217402838;205;31;19;6
217411164;20;13;3;1
217411974;26;29;24;10
217418575;45;30;7;19
217422031;11;32;17;6
217426091;39;25;14;1
217439436;13;3;2;1
217440944;14;13;2;1
217445985;53;14;21;11
217454691;82;31;61;8
217464262;125;3;2;37
217466344;19;3;2;1
217469308;140;40;80;9
217474823;156;3;16;1
217478570;58;3;2;3
217479864;14;14;2;1
217489991;119;3;2;6
217494430;35;3;2;1
217534175;99;22;22;3
217536262;28;44;25;14
217537101;68;29;2;12
217540058;64;15;46;1
217545130;58;24;2;2
217545828;32;46;9;8
217550866;11;20;2;8
217551521;57;3;2;1
217561402;49;27;7;1
217575782;170;6;3;29
217576357;155;40;2;2
217599112;91;30;94;15
217625470;86;3;2;3
217625858;57;50;3;15
217657498;42;68;2;9
217670898;61;26;11;4
217689257;67;8;2;1
217698593;11;5;2;2
217710787;64;39;2;2
217715739;85;9;3;3
217731572;53;61;2;7
217736404;32;19;41;13
217743531;40;20;64;6
217746595;18;28;2;1
217766988;93;39;22;1
217778249;76;17;4;1
217778972;120;28;2;2
217780421;24;12;2;10
217784236;32;3;2;1
217787138;29;3;2;1
217792962;47;3;2;1
217793387;132;52;7;4
217803429;200;3;2;4
217813137;34;3;2;1
217815713;29;19;13;6
217820669;51;11;4;1
217823119;30;27;2;16
217826233;30;3;2;3
217830227;31;4;2;1
217840624;13;6;2;2
217847004;131;6;2;8
217857205;13;3;2;1
217863110;11;3;2;1
217863693;32;21;2;4
217897376;60;11;15;7
217901109;51;27;22;11
217917186;28;22;2;1
217944204;115;3;2;12
217953995;28;3;2;4
217960280;26;3;2;1
217963558;80;3;2;23
217992810;172;60;3;4
218013819;14;3;2;1
218017681;105;21;2;1
218017836;66;6;8;1
218020529;67;3;2;57
218022716;76;61;7;31
218041928;166;59;121;5
218049247;85;112;32;10
218065636;43;3;2;2
218073734;365;11;5;4
218089579;10;3;2;5
218092248;74;44;28;32
218096153;100;26;13;34
218134991;137;9;2;13
218147346;128;25;2;2
218161782;70;3;2;1
218168215;158;52;7;1
218169506;47;3;2;1
218207665;42;32;13;9
218214008;10;63;2;1
218216440;37;48;16;15
218229044;29;9;2;9
218231996;78;62;8;2
218240244;26;31;22;1
218251830;34;14;2;2
218253906;14;3;2;1
218263052;37;32;14;11
218267378;11;10;76;14
218268697;133;55;46;41
218270345;97;54;16;30
218289690;74;29;2;1
218294131;22;10;9;1
218299836;24;3;2;1
218305050;99;3;3;1
218307196;55;30;41;12
218318311;16;9;2;2
218331041;57;63;2;1
218333860;10;3;3;1
218350481;39;15;10;1
218351157;215;3;2;1
218361868;104;44;107;1
218362487;40;35;19;1
218363278;91;40;9;50
218371875;90;35;16;14
218378262;60;20;3;2
218380081;10;4;2;1
218388195;34;12;2;8
218393407;170;3;2;15
218401643;87;35;8;1
218416741;99;10;12;5
218431822;166;3;2;1
218434581;145;11;2;1
218439510;69;32;30;7
218450877;53;64;21;1
218458984;149;62;66;22
218463331;14;20;2;1
218468352;81;20;2;2
218474732;16;3;2;1
218476611;176;42;36;4
218486299;71;3;2;3
218496331;27;13;2;1
218501041;20;72;24;1
218504329;215;65;93;19
218521114;102;53;64;8
218525006;24;16;2;1
218528241;19;3;2;1
218531422;19;3;2;7
218537812;84;16;2;1
218543040;36;16;39;4
218544112;96;8;55;6
218549278;66;16;6;10
218589308;10;3;2;5
218603248;11;3;2;1
218604344;52;50;63;9
218604569;71;6;2;20
218607786;38;3;2;5
218613681;84;37;10;21
218617989;50;3;2;4
218621486;86;14;2;13
218649886;98;44;2;21
218651478;12;20;2;1
218659139;12;9;2;1
218665338;63;6;13;6
218667549;24;110;34;9
218679880;66;28;73;1
218683102;10;3;2;2
218685774;11;3;2;1
218690068;74;7;19;1
218692778;76;9;2;9
218701955;19;88;3;1
218710237;24;12;17;1
218723961;62;20;3;4
218730430;27;7;2;1
218744595;21;5;2;2
218754268;11;3;2;3
218766092;117;3;2;17
218766777;18;35;2;3
218775853;58;19;51;1
218795241;10;3;2;3
218795403;10;14;2;1
218811880;30;19;6;4
218829518;23;3;6;1
218838536;117;30;2;1
218840723;24;3;2;3
218861458;21;3;2;1
218861588;67;3;2;1
218895046;78;25;4;4
218906319;83;16;2;11
218943282;108;62;28;1
218947723;64;8;32;19
218949225;13;3;2;2
218955373;78;3;8;1
218967620;289;3;2;1
219004728;10;5;2;1
219004804;75;3;2;2
219009589;55;24;11;1
219010201;72;3;15;1
219016596;153;39;81;4
219024059;23;33;2;7
219027972;67;14;3;1
219040358;152;44;39;29
219040478;94;37;6;1
219062298;102;3;2;13
219066616;63;56;2;5
219069058;66;29;10;5
219073597;16;26;2;1
219096921;18;3;2;3
219099156;101;26;2;5
219104793;10;14;2;1
219120310;75;10;2;1
219142743;35;20;2;3
219176581;100;51;21;3
219192382;14;41;2;1
219200844;47;20;3;1
219212279;913;3;2;19
219249125;45;19;48;24
219252471;85;40;13;3
219254732;14;25;2;2
219255995;112;34;48;17
219266429;34;11;2;2
219268755;62;17;2;2
219269070;43;8;4;1
219273212;144;8;33;1
219280528;182;3;2;49
219280821;154;3;2;1
219285170;37;104;2;16
219287814;40;4;3;5
219305102;46;3;2;1
219307114;44;37;2;1
219311823;81;27;30;6
219322574;68;49;37;10
219324536;20;29;5;1
219334247;12;8;2;6
219338578;72;9;2;2
219345320;12;36;4;1
219353851;12;3;2;1
219356467;15;13;2;1
219356541;78;29;76;1
219362330;13;11;2;1
219379430;156;37;2;9
219403538;18;3;2;1
219419937;115;4;4;1
219433453;55;3;2;1
219454216;37;30;30;18
219455416;97;3;2;2
219481961;104;5;7;46
219489066;42;38;55;10
219489145;44;10;2;8
219497500;63;34;22;30
219508064;20;3;2;1
219517854;64;3;2;1
219519226;60;6;2;2
219528249;54;33;4;13
219538899;28;3;2;1
219564333;91;18;2;2
219576535;101;13;4;1
219582513;23;3;2;7
219584840;10;3;2;2
219612600;16;3;2;1
219622227;80;8;2;2
219631839;35;23;3;1
219632592;22;6;2;1
219636507;16;86;5;1
219639293;17;3;2;1
219640146;56;3;2;5
219655660;62;28;4;12
219664845;61;12;2;5
219668198;26;31;17;5
219670858;60;22;22;28
219676700;57;37;51;7
219678601;114;23;2;2
219687984;13;9;5;1
219706191;129;3;2;1
219706476;46;8;2;1
219721609;24;8;42;1
219725276;31;7;2;3
219731612;19;10;5;2
219733251;14;7;2;1
219758275;136;3;8;5
219760081;103;27;3;5
219761523;160;16;7;18
219794880;73;3;2;4
219807096;119;43;18;12
219809238;66;3;2;3
219815672;14;3;2;1
219817515;78;41;4;4
219824872;98;79;80;13
219829152;26;3;2;1
219833579;73;5;2;3
219894749;92;60;4;1
219900561;24;24;2;12
219901556;11;3;2;1
219904256;12;3;2;1
219904985;38;75;11;5
219907334;135;24;26;1
219909762;23;3;2;1
219920070;132;51;19;15
219921299;73;3;2;1
219943114;44;12;2;4
219944468;190;68;17;10
219956338;41;57;18;2
219974328;41;67;55;2
219979125;99;3;2;1
220000027;19;17;2;3
220000477;15;3;2;1
220024114;155;3;2;1
220035721;75;9;51;2
220068652;48;6;17;1
220069141;29;44;7;1
220093040;67;26;4;4
220095075;25;4;2;5
220129561;10;3;2;3
220139883;35;36;7;6
220141044;14;3;2;3
220141375;22;3;2;1
220145866;171;3;2;1
220154969;33;3;2;1
220159357;34;11;7;1
220167650;34;25;11;13
220174367;127;3;2;1
220174812;13;6;2;1
220177659;43;11;2;4
220189158;114;3;2;3
220211485;65;12;4;6
220214626;81;15;2;1
220242626;68;8;2;1
220246161;14;3;2;5
220248711;75;3;4;4
220256790;111;46;42;14
220258678;13;6;6;3
220259716;22;12;5;1
220269225;10;3;2;4
220272811;174;3;2;11
220292690;183;42;25;55
220295215;41;40;9;1
220304260;147;5;3;1
220311627;25;20;3;6
220326140;61;28;2;6
220351872;98;46;19;8
220354419;48;48;13;1
220368342;144;3;2;3
220382878;11;3;2;1
220383272;39;24;58;9
220406219;67;3;2;1
220409642;15;44;2;1
220411610;40;17;3;7
220427457;66;8;15;14
220439625;61;3;16;1
220440172;156;35;27;18
220459684;42;12;2;5
220470533;38;3;2;2
220481316;176;11;134;1
220484113;25;79;84;1
220494702;98;49;14;5
220501545;175;3;2;1
220502419;157;70;24;1
220502459;99;21;32;35
220523139;59;3;2;4
220526605;36;3;2;1
220528817;45;37;14;2
220552920;29;53;4;4
220564251;28;60;5;9
220572390;14;3;2;1
220601633;131;3;2;3
220609489;147;41;18;4
220611497;10;5;2;1
220612336;30;3;2;1
220613344;108;14;8;60
220615400;42;36;19;4
220643142;123;38;7;3
220651746;38;31;8;18
220654308;18;3;2;1
220656776;214;3;2;2
220668372;129;6;10;8
220671034;114;35;87;8
220677673;43;3;2;1
220681240;34;46;23;1
220686953;447;3;2;106
220705804;58;8;44;9
220719952;84;47;18;1
220729929;48;183;11;3
220732465;16;3;2;1
220751302;11;4;2;1
220761028;82;21;59;31
220767248;106;25;5;3
220788484;127;25;30;4
220793386;243;5;2;1
220795015;12;6;2;3
220814034;56;3;3;3
220817780;83;33;115;12
220818160;29;4;5;4
220824182;11;3;2;1
220825084;11;3;2;3
220827309;79;3;2;11
220830156;51;6;26;9
220833822;176;57;24;15
220853323;13;5;2;1
220856553;21;3;2;1
220878171;17;50;33;8
220880039;57;24;6;1
220880366;36;21;2;5
220883312;64;24;2;1
220889648;32;22;2;7
220894715;78;14;2;1
220897389;15;19;2;1
220906651;31;32;2;12
220917059;11;4;2;1
220922856;97;16;2;1
220926994;47;3;2;1
220930392;88;29;28;10
220935457;10;7;3;1
220948381;34;3;21;1
220961203;59;18;19;3
220967541;22;36;2;1
220979595;120;3;2;1
220981419;84;3;2;6
220982630;76;3;2;1
220995683;43;26;16;1
221007190;57;20;7;6
221038459;40;17;8;9
221038952;10;5;2;1
221040016;28;3;2;3
221041597;24;4;2;1
221047107;21;37;2;1
221047473;12;7;14;1
221058704;27;3;2;1
221059756;182;3;2;12
221061466;32;13;7;6
221065971;46;17;2;1
221087786;49;37;12;6
221091815;24;3;2;1
221131450;51;33;2;4
221134484;82;3;2;5
221134607;14;3;2;1
221138439;55;36;32;2
221149738;56;3;2;1
221180035;12;3;2;3
221180117;137;30;2;1
221189030;49;20;28;1
221193225;72;17;4;23
221196999;46;26;7;1
221197989;85;42;39;34
221199045;32;13;2;7
221217198;72;33;20;15
221217292;10;10;2;1
221228238;116;3;2;1
221228470;54;11;33;6
221232970;46;3;2;3
221234014;40;10;10;15
221250129;93;9;2;8
221261255;30;3;2;1
221262240;33;45;2;7
221288112;12;6;2;2
221305110;144;3;2;1
221313476;118;3;2;6
221318113;63;19;25;26
221321779;94;28;2;4
221327260;37;5;2;2
221328312;267;3;2;18
221334546;47;31;10;13
221356650;11;3;2;1
221362115;10;12;2;1
221390841;38;30;2;3
221395860;42;3;2;2
221430727;121;3;2;1
221440914;46;25;27;2
221444148;49;23;2;1
221454642;78;7;2;1
221468713;81;6;2;1
221473496;63;18;6;27
221476540;15;6;2;1
221480223;203;3;2;2
221492729;49;38;2;1
221495397;206;16;3;7
221500064;151;37;30;15
221513915;52;23;50;10
221527263;16;14;2;1
221528012;68;28;31;14
221532073;70;14;3;1
221538756;45;3;2;5
221555143;52;57;31;6
221575434;33;26;16;1
221576380;42;90;4;29
221583217;75;21;2;6
221586387;64;3;2;1
221587858;33;3;2;8
221589928;12;3;2;1
221606213;55;83;33;12
221643892;135;3;2;13
221648798;36;3;2;1
221654208;56;75;3;11
221658896;52;3;2;1
221664229;72;9;3;15
221666012;31;14;11;1
221666335;10;3;2;7
221681433;108;4;2;1
221694566;16;3;2;1
221695386;49;108;19;2
221701152;67;3;2;4
221714636;444;3;2;1
221715489;115;28;2;1
221716804;72;27;2;2
221723697;23;62;24;2
221730213;20;3;2;1
221732483;101;8;2;2
221734148;66;41;36;18
221754989;82;8;2;1
221756420;178;3;2;1
221772921;56;239;48;17
221773683;27;47;61;34
221776290;69;33;2;4
221779840;13;3;3;1
221786477;42;44;41;3
221788630;12;3;2;3
221795888;22;3;2;1
221836100;39;5;2;5
221841782;23;26;33;9
221844079;24;43;14;14
221854429;38;16;2;2
221857534;118;23;42;1
221858441;195;30;3;1
221872918;60;8;8;1
221878868;12;3;2;1
221901584;84;20;27;1
221908800;13;3;2;3
221909076;118;22;32;1
221922274;16;18;2;5
221940586;69;19;15;2
221944112;17;3;2;1
221952561;92;19;14;5
221954851;203;23;29;8
221960036;10;79;2;11
221969442;52;39;5;11
221978048;35;3;2;1
221992516;38;4;5;1
221997911;10;4;2;1
222003812;63;14;10;11
222011444;14;3;2;2
222012831;242;10;2;3
222012970;62;24;5;12
222020711;115;6;3;1
222029976;78;13;2;1
222052187;97;25;3;2
222058532;100;11;8;11
222084812;45;29;7;4
222091212;105;47;9;3
222092123;11;3;2;1
222102134;40;33;20;1
222113748;101;6;2;2
222117947;11;37;2;1
222128084;43;3;2;1
222133286;16;3;2;1
222135124;15;3;2;1
222145089;67;24;2;1
222146172;29;22;2;38
222150896;15;5;2;9
222151421;56;58;55;1
222159179;20;3;2;4
222160392;25;3;2;2
222175544;88;32;3;2
222189445;10;12;2;1
222190959;131;3;2;2
222200787;17;3;2;3
222209071;74;27;58;1
222226904;12;3;2;2
222228125;71;42;24;7
222236242;256;3;44;2
222244238;28;9;2;2
222261768;50;28;2;3
222293744;21;21;2;1
222296672;100;64;2;2
222304582;67;5;2;2
222313931;35;55;19;2
222334528;74;3;2;4
222362453;48;29;66;47
222363355;47;12;2;2
222364070;39;3;2;1
222368578;144;40;23;29
222370359;77;3;2;1
222376390;12;7;2;1
222379497;32;22;7;2
222381197;23;3;2;1
222391089;147;3;2;4
222395556;47;9;2;13
222423427;83;3;2;1
222440152;20;10;2;1
222446658;21;3;2;1
222449884;20;3;2;2
222456929;141;21;2;9
222471545;25;3;2;1
222477286;44;17;3;22
222506453;43;19;2;1
222515736;27;11;2;1
222520847;23;7;2;1
222524733;61;3;2;1
222524779;106;18;83;5
222532645;145;10;41;1
222534448;16;9;2;1
222537211;150;43;3;6
222547292;70;49;7;5
222565915;44;3;5;3
222567842;66;23;3;1
222600344;293;60;2;18
222601572;72;3;2;8
222603020;38;3;2;1
222634713;3113;21;2;21
222637824;47;55;98;12
222640421;14;3;2;1
222672098;96;10;3;7
222683517;28;3;2;1
222685116;20;18;2;1
222697099;85;4;2;2
222748361;89;3;2;6
222757361;22;37;34;3
222769057;130;3;2;1
222783003;10;5;2;1
222796333;49;48;16;1
222820448;70;13;2;1
222841174;140;34;103;10
222851522;64;3;2;1
222854772;193;5;16;6
222862133;44;3;2;1
222888491;47;31;7;17
222911000;93;23;4;17
222925179;13;36;2;3
222932630;37;36;3;5
222942432;40;14;40;1
222943263;111;22;2;13
222944436;15;5;2;2
222950289;11;3;2;1
222951053;49;15;7;16
222966523;57;3;11;1
222976067;20;7;2;13
222980865;148;26;21;1
222986357;68;17;21;18
223014464;11;3;2;1
223033106;112;3;2;6
223035551;108;24;4;10
223044664;19;3;2;1
223048191;29;8;3;1
223052692;91;12;48;16
223053096;118;23;2;5
223064934;28;43;2;2
223066648;93;3;2;1
223067246;117;3;2;1
223094305;12;6;2;1
223094635;14;3;2;1
223107291;108;9;2;3
223112476;12;3;17;1
223117064;47;3;17;2
223130680;79;29;64;1
223135913;54;14;20;13
223141487;10;12;2;1
223148827;16;3;2;1
223153949;151;19;32;9
223159550;17;14;2;1
223171299;112;3;2;1
223175357;84;69;20;41
223176208;18;3;2;1
223178687;89;18;11;4
223182031;19;35;2;1
223183689;86;11;2;8
223198733;95;3;2;1
223206788;51;50;13;7
223209289;36;3;2;12
223213645;52;3;2;1
223229048;16;19;3;1
223245551;81;20;12;1
223249633;18;30;2;1
223249867;105;3;2;2
223251278;104;32;34;18
223261563;26;19;2;1
223282409;94;111;55;59
223288019;97;3;2;13
223312125;121;39;36;2
223331906;62;52;40;8
223337709;11;3;2;1
223341111;71;3;2;2
223341556;31;7;2;1
223342623;10;4;2;1
223351316;97;17;2;1
223359526;190;16;2;1
223359651;31;64;2;3
223366686;108;17;2;1
223367571;18;16;3;1
223390355;83;8;2;3
223390994;96;16;19;1
223406494;33;3;2;1
223408077;14;3;2;1
223418928;54;54;10;1
223426266;109;43;26;8
223448260;158;3;2;1
223462009;144;62;19;17
223502134;33;75;2;1
223550741;46;16;2;1
223560494;32;17;11;21
223570476;40;34;21;2
223603712;120;17;24;8
223608683;168;97;4;5
223629818;74;5;49;11
223630983;12;3;2;1
223654771;25;5;2;1
223672123;28;25;2;8
223678016;16;14;2;5
223699749;69;56;2;1
223716688;92;34;2;1
223732455;55;52;37;2
223735019;28;3;2;1
223739281;49;18;2;1
223749405;13;3;2;1
223752888;11;4;2;1
223755770;12;3;2;1
223760242;25;3;2;14
223770442;28;11;6;2
223791626;178;3;2;1
223791806;21;9;2;1
223795419;38;18;8;20
223807188;134;51;9;24
223815877;195;31;22;8
223826682;14;3;2;1
223834010;47;3;2;1
223842361;22;3;2;1
223856381;104;3;3;2
223881706;188;44;22;8
223885425;212;32;32;1
223911486;10;3;2;5
223926883;46;45;47;23
223927365;131;20;3;10
223957379;48;12;2;8
223973537;92;11;5;4
223973687;20;3;2;1
223978792;19;59;41;1
223979298;88;10;9;22
223988819;45;60;68;1
223992872;119;52;57;28
224008190;117;12;2;1
224010572;155;5;3;32
224030712;255;17;53;16
224031214;78;3;2;4
224035669;43;7;2;1
224040313;22;16;2;1
224041828;124;47;45;13
224064001;104;43;13;2
224089665;87;18;2;3
224113091;140;3;2;11
224126234;50;5;2;2
224158012;12;3;2;1
224171277;136;40;164;10
224180958;14;5;3;1
224199918;129;61;41;6
224206540;53;23;13;14
224222235;15;13;2;19
224248775;11;3;5;1
224253837;75;7;2;4
224253857;77;35;31;23
224257565;230;6;18;39
224262940;145;3;2;7
224285181;69;3;2;3
224290569;105;37;70;5
224296895;98;19;2;8
224306629;31;3;2;1
224310447;76;3;2;1
224318263;96;3;2;6
224333344;41;3;2;20
224352470;22;48;17;1
224357707;88;53;4;2
224397919;150;51;4;1
224415424;93;3;2;2
224426634;46;4;2;1
224435066;25;5;3;22
224435350;43;83;33;8
224436134;11;3;2;1
224438304;68;50;39;31
224441910;41;6;2;3
224445825;15;3;2;1
224455556;131;16;2;3
224458824;10;3;2;3
224469902;30;3;2;1
224488196;42;5;2;1
224499174;33;3;2;4
224500170;48;49;37;2
224504557;134;66;30;4
224515175;48;21;3;7
224518028;23;15;2;1
224527713;137;3;2;16
224534879;73;20;2;30
224540491;58;22;3;3
224540994;11;3;2;6
224551023;10;35;2;1
224553747;99;3;2;1
224556299;57;28;49;16
224563757;37;12;2;1
224567775;48;28;41;38
224574437;130;19;2;2
224581720;139;53;141;14
224583896;84;32;2;7
224585575;82;3;2;4
224606612;51;9;11;8
224607464;198;46;2;13
224621032;103;21;21;8
224622895;17;11;6;1
224627839;79;82;31;4
224666989;58;28;26;5
224671362;51;40;2;13
224673306;95;29;2;2
